elite,phenotype,antecedent,consequent,referenceCardinality,numConfirmations,numViolations,likelihood,pValue,fitness,acceptance,generality,elapsedTime
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q273186> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q273186> ;  ] . ","denaturation","denaturation",33,33,0,9.48034495789435e-09,0,33,TRUE,0.000145600868310633,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1410794> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q521> ;  ] . ","fibrinolysis","physiology",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q17147> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q148> ;  ] . ","about eggs","people's republic of china",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,5
FALSE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q9612> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q521> ;  ] . ","uterus","physiology",13,4,9,0.0872802734375,1.92307692307692,4,TRUE,5.73579178193402e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q156318> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q156318> ;  ] . ","etiology","etiology",588,588,0,6.83398024251631e-130,0,588,TRUE,0.002594342744444,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q134219> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q134219> ;  ] . ","polysaccharides","polysaccharides",56,56,0,7.37225849705328e-14,0,56,TRUE,0.000247080261375619,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q930144> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","polyclonal antibodies","antigen",68,26,42,0.0147295713941444,3.76470588235294,26,TRUE,0.000300026031670395,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q320607> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q335208> ;  ] . ","oligosaccharide","d-mannose",38,14,24,0.0347222736441273,2.63157894736842,14,TRUE,0.000167661605933456,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q284367> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q335208> ;  ] . ","n-acetyl-d-glucosamine (complete stereochemistry)","d-mannose",14,9,5,0.1221923828125,0,9,TRUE,6.17700653439048e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5939177> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q111140> ;  ] . ","human umbilical vein endothelial cell","endothelium",13,9,4,0.0872802734375,0,9,TRUE,5.73579178193402e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q210041> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1928978> ;  ] . ","adenosine cyclic phosphate","viral infectious disease",20,6,14,0.0369644165039062,3.2,6,TRUE,8.82429504912926e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q153875> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q156318> ;  ] . ","yersinia pestis","etiology",15,4,11,0.041656494140625,3.26666666666667,4,TRUE,6.61822128684695e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q580689> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q26972> ;  ] . ","bioengineering","gene expression",15,4,11,0.041656494140625,3.26666666666667,4,TRUE,6.61822128684695e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q153875> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","yersinia pestis","antigen",15,4,11,0.041656494140625,3.26666666666667,4,TRUE,6.61822128684695e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q744> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","nickel","antigen",11,4,7,0.1611328125,0.818181818181818,4,TRUE,4.85336227702109e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q424288> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1928978> ;  ] . ","transaminase","viral infectious disease",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q14914279> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q162272> ;  ] . ","npc1","viral hemorrhagic fever",11,3,8,0.08056640625,2.27272727272727,3,TRUE,4.85336227702109e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q14914279> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q419343> ;  ] . ","npc1","cysteine protease",11,3,8,0.08056640625,2.27272727272727,3,TRUE,4.85336227702109e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q849491> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q26972> ;  ] . ","neuroplasticity","gene expression",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q424288> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q79749> ;  ] . ","transaminase","blood plasma",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q723758> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q213907> ;  ] . ","asepsis","model organism",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q178366> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q213907> ;  ] . ","tibia","model organism",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q423345> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1928978> ;  ] . ","doconexent","viral infectious disease",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,5
FALSE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1502576> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q26972> ;  ] . ","gene regulatory network","gene expression",25,9,16,0.0608853995800018,1.96,9,TRUE,0.000110303688114116,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q189603> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q189603> ;  ] . ","public health","public health",997,997,0,8.06850836438501e-219,0,997,TRUE,0.00439891108199094,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q36074> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q408> ;  ] . ","queensland","australia",8,6,2,0.109375,0,6,TRUE,3.5297180196517e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2731762> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q15787> ;  ] . ","teicoplanin","hiv",8,5,3,0.21875,0,5,TRUE,3.5297180196517e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q831366> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q189603> ;  ] . ","decision tree","public health",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1066633> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q15712714> ;  ] . ","optical tweezers","biomolecular structure",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q380962> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q15787> ;  ] . ","cooperation","hiv",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q79899> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q79899> ;  ] . ","cytoplasm","cytoplasm",390,390,0,8.29819787949336e-87,0,390,TRUE,0.00172073753458021,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q496> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q496> ;  ] . ","feces","feces",325,325,0,1.18343680490549e-72,0,325,TRUE,0.00143394794548351,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q48> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q48> ;  ] . ","asia","asia",177,177,0,2.20237759286098e-40,0,177,TRUE,0.00078095011184794,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q912807> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q912807> ;  ] . ","active ingredient","active ingredient",28,28,0,3.72529029846191e-09,0,28,TRUE,0.00012354013068781,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5323355> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1540899> ;  ] . ","embase","medline",31,20,11,0.0388038206131149,0,20,TRUE,0.000136776573261504,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1540899> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q5323355> ;  ] . ","medline","embase",40,20,20,0.126156626101008,0,20,TRUE,0.000176485900982585,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q857667> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","pulmonary edema","lung",21,13,8,0.0970315933227539,0,13,TRUE,9.26550980158573e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1146120> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","gas exchange","lung",13,10,3,0.034912109375,0,10,TRUE,5.73579178193402e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q857667> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","pulmonary edema","inflammation",21,9,12,0.140156745910645,0.428571428571429,9,TRUE,9.26550980158573e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q857667> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q344873> ;  ] . ","pulmonary edema","acute respiratory distress syndrome",21,9,12,0.140156745910645,0.428571428571429,9,TRUE,9.26550980158573e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1540285> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","tissue engineering","inflammation",21,7,14,0.0554466247558594,2.33333333333333,7,TRUE,9.26550980158573e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q15327913> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","mmp2","inflammation",12,6,6,0.2255859375,0,6,TRUE,5.29457702947756e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2273248> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q3933202> ;  ] . ","phosphatidylinositol","viral replication",15,6,9,0.152740478515625,0.6,6,TRUE,6.61822128684695e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q259626> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","aspergillosis","lung",14,6,8,0.18328857421875,0.285714285714286,6,TRUE,6.17700653439048e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1072> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","heart","inflammation",10,5,5,0.24609375,0,5,TRUE,4.41214752456463e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3631793> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q3933202> ;  ] . ","becn1","viral replication",15,5,10,0.091644287109375,1.66666666666667,5,TRUE,6.61822128684695e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q14877650> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","il5","inflammation",16,5,11,0.066650390625,2.25,5,TRUE,7.05943603930341e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q33404117> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q3933202> ;  ] . ","coxsackie a virus","viral replication",13,5,8,0.1571044921875,0.692307692307692,5,TRUE,5.73579178193402e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q164091> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","houttuynia cordata","inflammation",18,5,13,0.032684326171875,3.55555555555556,5,TRUE,7.94186554421634e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q415096> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","hypoxia-inducible factor","lung",6,4,2,0.234375,0,4,TRUE,2.64728851473878e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q580689> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q285697> ;  ] . ","bioengineering","recombinant dna",15,4,11,0.041656494140625,3.26666666666667,4,TRUE,6.61822128684695e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1146120> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","gas exchange","inflammation",13,4,9,0.0872802734375,1.92307692307692,4,TRUE,5.73579178193402e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q570714> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","bioenergetics","inflammation",15,4,11,0.041656494140625,3.26666666666667,4,TRUE,6.61822128684695e-05,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q15327913> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q184204> ;  ] . ","mmp2","macrophage",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18814715> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q496> ;  ] . ","sapelovirus","feces",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q420553> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","mycophenolic acid","lung",11,3,8,0.08056640625,2.27272727272727,3,TRUE,4.85336227702109e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q415096> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q184204> ;  ] . ","hypoxia-inducible factor","macrophage",6,3,3,0.3125,0,3,TRUE,2.64728851473878e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3316140> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","emotional dysregulation","lung",10,3,7,0.1171875,1.6,3,TRUE,4.41214752456463e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1072> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","heart","lung",10,3,7,0.1171875,1.6,3,TRUE,4.41214752456463e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q12585> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q48> ;  ] . ","latin america","asia",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3316140> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","emotional dysregulation","inflammation",10,3,7,0.1171875,1.6,3,TRUE,4.41214752456463e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q20970208> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","pparg","inflammation",11,3,8,0.08056640625,2.27272727272727,3,TRUE,4.85336227702109e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5796041> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","multinucleate cell","lung",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3045040> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","blood oxygen saturation","lung",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q6593810> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","mitogen-activated protein kinase kinase","lung",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q6593810> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","mitogen-activated protein kinase kinase","inflammation",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q6593810> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q344873> ;  ] . ","mitogen-activated protein kinase kinase","acute respiratory distress syndrome",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q146481> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q10876> ;  ] . ","domain","bacteria",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q199602> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","itch","inflammation",3,2,1,0.375,0,2,TRUE,1.32364425736939e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q272661> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q184204> ;  ] . ","echinacea purpurea","macrophage",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7646058> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","sftpc","lung",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7646058> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1475848> ;  ] . ","sftpc","risk factor",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7646058> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","sftpc","inflammation",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q272661> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","echinacea purpurea","inflammation",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1041116> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q285697> ;  ] . ","generally recognized as safe","recombinant dna",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,7
FALSE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q146481> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q896177> ;  ] . ","domain","protein–protein interaction",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,2
